Suburb,Postcode,Level,School,approx,dist_m,dist_m_round,label,Rcodes_list,Top_rcode,Top_rcode_pct,in_bushfire_prone,pct_overlap
Shelley,6148,Primary,Manning Primary School,TRUE,157.1628763,157,Manning Primary School (approx ~157 m),"R20 (27.9%), R25 (13.7%), R30 (7.3%), R40 (0.8%)",R20,27.9,TRUE,0.299666102
Shelley,6148,Secondary,Rossmoyne Senior High School,FALSE,,,Rossmoyne Senior High School,"R20 (27.9%), R25 (13.7%), R30 (7.3%), R40 (0.8%)",R20,27.9,TRUE,0.299666102
Shenton Park,6008,Primary,South Perth Primary School,TRUE,1966.321446,1966,South Perth Primary School (approx ~1966 m),"R20 (17.0%), R15 (1.7%), R80 (1.6%), R50 (1.0%), R60 (0.9%), R100 (0.3%)",R20,17,TRUE,35.98906519
Shenton Park,6008,Secondary,Bob Hawke College,FALSE,,,"Shenton College, Bob Hawke College","R20 (17.0%), R15 (1.7%), R80 (1.6%), R50 (1.0%), R60 (0.9%), R100 (0.3%)",R20,17,TRUE,35.98906519
Shenton Park,6008,Secondary,Bob Hawke College,FALSE,,,Bob Hawke College,"R20 (17.0%), R15 (1.7%), R80 (1.6%), R50 (1.0%), R60 (0.9%), R100 (0.3%)",R20,17,TRUE,35.98906519
Shenton Park,6008,Secondary,Shenton College,FALSE,,,Shenton College,"R20 (17.0%), R15 (1.7%), R80 (1.6%), R50 (1.0%), R60 (0.9%), R100 (0.3%)",R20,17,TRUE,35.98906519
Shenton Park,6008,Secondary,Shenton College,FALSE,,,"Shenton College, Bob Hawke College","R20 (17.0%), R15 (1.7%), R80 (1.6%), R50 (1.0%), R60 (0.9%), R100 (0.3%)",R20,17,TRUE,35.98906519
Sinagra,6065,Primary,Dianella Heights Primary School,TRUE,13972.23498,13972,Dianella Heights Primary School (approx ~13972 m),"R20/40 (1.4%), R40 (0.0%)",R20/40,1.4,TRUE,35.4091062
Sinagra,6065,Secondary,Duncraig Senior High School,TRUE,6989.879482,6990,Duncraig Senior High School (approx ~6990 m),"R20/40 (1.4%), R40 (0.0%)",R20/40,1.4,TRUE,35.4091062
Sorrento,6020,Primary,Balcatta PS,TRUE,6161.676568,6162,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~6162 m)","R20 (35.3%), R20/25 (4.5%), R50 (0.9%), R40 (0.8%)",R20,35.3,TRUE,3.125361867
Sorrento,6020,Primary,Osborne PS,TRUE,6161.676568,6162,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~6162 m)","R20 (35.3%), R20/25 (4.5%), R50 (0.9%), R40 (0.8%)",R20,35.3,TRUE,3.125361867
Sorrento,6020,Primary,West Balcatta PS,TRUE,6161.676568,6162,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~6162 m)","R20 (35.3%), R20/25 (4.5%), R50 (0.9%), R40 (0.8%)",R20,35.3,TRUE,3.125361867
Sorrento,6020,Secondary,Carine Senior High School,FALSE,,,Carine Senior High School,"R20 (35.3%), R20/25 (4.5%), R50 (0.9%), R40 (0.8%)",R20,35.3,TRUE,3.125361867
Sorrento,6020,Secondary,Duncraig Senior High School,FALSE,,,Duncraig Senior High School,"R20 (35.3%), R20/25 (4.5%), R50 (0.9%), R40 (0.8%)",R20,35.3,TRUE,3.125361867
South Fremantle,6162,Primary,Manning Primary School,TRUE,10085.03738,10085,Manning Primary School (approx ~10085 m),,,,TRUE,22.08716047
South Fremantle,6162,Secondary,Frenantle College,TRUE,731.0295114,731,"John Curtin College of the Arts, Melville SHS, Frenantle College (approx ~731 m)",,,,TRUE,22.08716047
South Fremantle,6162,Secondary,John Curtin College of the Arts,TRUE,731.0295114,731,"John Curtin College of the Arts, Melville SHS, Frenantle College (approx ~731 m)",,,,TRUE,22.08716047
South Fremantle,6162,Secondary,Melville SHS,TRUE,731.0295114,731,"John Curtin College of the Arts, Melville SHS, Frenantle College (approx ~731 m)",,,,TRUE,22.08716047
South Guildford,6055,Primary,Bayswater Primary School,TRUE,1874.349379,1874,Bayswater Primary School (approx ~1874 m),"R20 (9.9%), R12.5 (0.9%), R17.5 (0.4%), R30 (0.4%), R2.5 (0.3%)",R20,9.9,TRUE,50.62962838
South Guildford,6055,Secondary,John Forrest Secondary College,TRUE,627.4962274,627,John Forrest Secondary College (approx ~627 m),"R20 (9.9%), R12.5 (0.9%), R17.5 (0.4%), R30 (0.4%), R2.5 (0.3%)",R20,9.9,TRUE,50.62962838
South Lake,6164,Primary,Manning Primary School,TRUE,7000.778937,7001,Manning Primary School (approx ~7001 m),"R20 (77.1%), R30 (0.9%), R40 (0.4%), R25 (0.3%)",R20,77.1,TRUE,21.24103461
South Lake,6164,Secondary,Leeming Senior High School,TRUE,890.5514538,891,Leeming Senior High School (approx ~891 m),"R20 (77.1%), R30 (0.9%), R40 (0.4%), R25 (0.3%)",R20,77.1,TRUE,21.24103461
South Perth,6151,Primary,Collier PS,FALSE,,,"Kensington PS, South Perth PS, Collier PS","R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
South Perth,6151,Primary,Collier Primary School,FALSE,,,Collier Primary School,"R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
South Perth,6151,Primary,Como Primary School,FALSE,,,Como Primary School,"R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
South Perth,6151,Primary,Kensington PS,FALSE,,,"Kensington PS, South Perth PS, Collier PS","R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
South Perth,6151,Primary,Kensington Primary School,FALSE,,,Kensington Primary School,"R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
South Perth,6151,Primary,South Perth PS,FALSE,,,"Kensington PS, South Perth PS, Collier PS","R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
South Perth,6151,Primary,South Perth Primary School,FALSE,,,South Perth Primary School,"R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
South Perth,6151,Primary,Victoria Park Primary School,FALSE,,,Victoria Park Primary School,"R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
South Perth,6151,Secondary,Como Secondary College,FALSE,,,Como Secondary College,"R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
South Perth,6151,Secondary,Como Secondary College,FALSE,,,"Como Secondary College, Kent St SHS","R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
South Perth,6151,Secondary,Kent St SHS,FALSE,,,"Como Secondary College, Kent St SHS","R15 (9.4%), R40 (6.2%), R-AC0 (3.9%), R60 (3.2%), R25 (2.7%), R50 (1.4%), R20 (1.4%), R80 (1.2%), R-AC3 (0.7%), R30 (0.2%), R100 (0.2%), R-AC2 (0.0%)",R15,9.4,FALSE,0
Southern River,6110,Primary,Curtin PS,TRUE,9133.424333,9133,"Curtin PS, Manning PS (approx ~9133 m)","R20 (10.9%), R30 (1.4%), R60 (0.6%), R40 (0.6%), R80 (0.4%), R25 (0.2%)",R20,10.9,TRUE,74.0805692
Southern River,6110,Primary,Manning PS,TRUE,9133.424333,9133,"Curtin PS, Manning PS (approx ~9133 m)","R20 (10.9%), R30 (1.4%), R60 (0.6%), R40 (0.6%), R80 (0.4%), R25 (0.2%)",R20,10.9,TRUE,74.0805692
Southern River,6110,Secondary,Willeton Senior High School,TRUE,5101.965746,5102,Willeton Senior High School (approx ~5102 m),"R20 (10.9%), R30 (1.4%), R60 (0.6%), R40 (0.6%), R80 (0.4%), R25 (0.2%)",R20,10.9,TRUE,74.0805692
Spearwood,6163,Primary,Manning Primary School,TRUE,8899.807049,8900,Manning Primary School (approx ~8900 m),"R40 (1.7%), R60 (1.2%), R20 (0.4%), R25 (0.2%), R80 (0.2%), R30 (0.2%), R30/40 (0.1%)",R40,1.7,TRUE,36.59655909
Spearwood,6163,Secondary,Melville Senior High School,TRUE,2522.498157,2522,Melville Senior High School (approx ~2522 m),"R40 (1.7%), R60 (1.2%), R20 (0.4%), R25 (0.2%), R80 (0.2%), R30 (0.2%), R30/40 (0.1%)",R40,1.7,TRUE,36.59655909
St James,6102,Primary,East Victoria Park Primary School,FALSE,,,East Victoria Park Primary School,R20 (1.0%),R20,1,FALSE,0
St James,6102,Primary,Millen Primary School,FALSE,,,Millen Primary School,R20 (1.0%),R20,1,FALSE,0
St James,6102,Secondary,Como Secondary College,FALSE,,,Como Secondary College,R20 (1.0%),R20,1,FALSE,0
Stirling,6021,Primary,Balcatta PS,FALSE,,,"Balcatta PS, West Balcatta PS, Osborne PS",R40 (0.0%),R40,0,FALSE,0
Stirling,6021,Primary,Osborne PS,FALSE,,,"Balcatta PS, West Balcatta PS, Osborne PS",R40 (0.0%),R40,0,FALSE,0
Stirling,6021,Primary,Osborne Primary School,FALSE,,,Osborne Primary School,R40 (0.0%),R40,0,FALSE,0
Stirling,6021,Primary,West Balcatta PS,FALSE,,,"Balcatta PS, West Balcatta PS, Osborne PS",R40 (0.0%),R40,0,FALSE,0
Stirling,6021,Secondary,Balcatta SHS,FALSE,,,"Churchlands SHS, Balcatta SHS",R40 (0.0%),R40,0,FALSE,0
Stirling,6021,Secondary,Balcatta SHS,FALSE,,,"Carine SHS, Balcatta SHS",R40 (0.0%),R40,0,FALSE,0
Stirling,6021,Secondary,Carine SHS,FALSE,,,"Carine SHS, Balcatta SHS",R40 (0.0%),R40,0,FALSE,0
Stirling,6021,Secondary,Churchlands SHS,FALSE,,,"Churchlands SHS, Balcatta SHS",R40 (0.0%),R40,0,FALSE,0
Stoneville,6081,Secondary,John Forrest Secondary College,TRUE,18708.48561,18708,John Forrest Secondary College (approx ~18708 m),,,,TRUE,97.09615083
Stratton,6056,Primary,Bayswater Primary School,TRUE,10516.12778,10516,Bayswater Primary School (approx ~10516 m),"R20 (5.2%), R40 (1.4%)",R20,5.2,TRUE,64.12148904
Stratton,6056,Secondary,John Forrest Secondary College,TRUE,8507.569815,8508,John Forrest Secondary College (approx ~8508 m),"R20 (5.2%), R40 (1.4%)",R20,5.2,TRUE,64.12148904
Subiaco,6008,Primary,South Perth Primary School,TRUE,1900.029697,1900,South Perth Primary School (approx ~1900 m),"R20 (16.8%), R-AC0 (2.7%), R80 (1.1%), R50 (0.8%), R30 (0.5%), R100 (0.4%), R60 (0.4%)",R20,16.8,TRUE,2.757255445
Subiaco,6008,Secondary,Bob Hawke College,FALSE,,,"Shenton College, Bob Hawke College","R20 (16.8%), R-AC0 (2.7%), R80 (1.1%), R50 (0.8%), R30 (0.5%), R100 (0.4%), R60 (0.4%)",R20,16.8,TRUE,2.757255445
Subiaco,6008,Secondary,Bob Hawke College,FALSE,,,Bob Hawke College,"R20 (16.8%), R-AC0 (2.7%), R80 (1.1%), R50 (0.8%), R30 (0.5%), R100 (0.4%), R60 (0.4%)",R20,16.8,TRUE,2.757255445
Subiaco,6008,Secondary,Shenton College,FALSE,,,Shenton College,"R20 (16.8%), R-AC0 (2.7%), R80 (1.1%), R50 (0.8%), R30 (0.5%), R100 (0.4%), R60 (0.4%)",R20,16.8,TRUE,2.757255445
Subiaco,6008,Secondary,Shenton College,FALSE,,,"Shenton College, Bob Hawke College","R20 (16.8%), R-AC0 (2.7%), R80 (1.1%), R50 (0.8%), R30 (0.5%), R100 (0.4%), R60 (0.4%)",R20,16.8,TRUE,2.757255445
Success,6164,Primary,Manning Primary School,TRUE,10492.80047,10493,Manning Primary School (approx ~10493 m),"R20 (12.5%), R30 (5.9%), R40 (2.2%), R80 (1.0%), R25 (0.3%), R60 (0.1%)",R20,12.5,TRUE,60.82420068
Success,6164,Secondary,Leeming Senior High School,TRUE,4382.579439,4383,Leeming Senior High School (approx ~4383 m),"R20 (12.5%), R30 (5.9%), R40 (2.2%), R80 (1.0%), R25 (0.3%), R60 (0.1%)",R20,12.5,TRUE,60.82420068
Swan View,6056,Primary,Bayswater Primary School,TRUE,9979.66307,9980,Bayswater Primary School (approx ~9980 m),"R12.5 (11.2%), R5 (8.9%), R20/35 (5.0%), R2.5 (2.7%), R20/40 (2.0%), R40 (1.9%), R30 (0.6%), R20 (0.4%), R20/50 (0.2%)",R12.5,11.2,TRUE,60.19429304
Swan View,6056,Secondary,John Forrest Secondary College,TRUE,8285.786139,8286,John Forrest Secondary College (approx ~8286 m),"R12.5 (11.2%), R5 (8.9%), R20/35 (5.0%), R2.5 (2.7%), R20/40 (2.0%), R40 (1.9%), R30 (0.6%), R20 (0.4%), R20/50 (0.2%)",R12.5,11.2,TRUE,60.19429304
Swanbourne,6010,Primary,South Perth Primary School,TRUE,6209.743377,6210,South Perth Primary School (approx ~6210 m),"R20 (14.0%), R15/20 (1.3%), R35 (1.0%), R15 (0.9%), R12.5 (0.8%), R25 (0.7%), R10 (0.6%), R80 (0.1%), R30 (0.1%), R40 (0.1%), R60 (0.0%)",R20,14,TRUE,50.78082017
Swanbourne,6010,Secondary,Shenton College,FALSE,,,Shenton College,"R20 (14.0%), R15/20 (1.3%), R35 (1.0%), R15 (0.9%), R12.5 (0.8%), R25 (0.7%), R10 (0.6%), R80 (0.1%), R30 (0.1%), R40 (0.1%), R60 (0.0%)",R20,14,TRUE,50.78082017
Tamala Park,6030,Primary,Balcatta PS,TRUE,19694.93726,19695,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~19695 m)",,,,TRUE,96.72569204
Tamala Park,6030,Primary,Osborne PS,TRUE,19694.93726,19695,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~19695 m)",,,,TRUE,96.72569204
Tamala Park,6030,Primary,West Balcatta PS,TRUE,19694.93726,19695,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~19695 m)",,,,TRUE,96.72569204
Tamala Park,6030,Secondary,Duncraig Senior High School,TRUE,9307.675056,9308,Duncraig Senior High School (approx ~9308 m),,,,TRUE,96.72569204
Tapping,6065,Primary,Dianella Heights Primary School,TRUE,16500.4971,16500,Dianella Heights Primary School (approx ~16500 m),"R20 (45.7%), R40 (5.1%), R30 (3.4%), R60 (1.1%)",R20,45.7,TRUE,26.37015179
Tapping,6065,Secondary,Duncraig Senior High School,TRUE,8239.541706,8240,Duncraig Senior High School (approx ~8240 m),"R20 (45.7%), R40 (5.1%), R30 (3.4%), R60 (1.1%)",R20,45.7,TRUE,26.37015179
The Spectacles,6167,Primary,Manning Primary School,TRUE,19691.01572,19691,Manning Primary School (approx ~19691 m),,,,TRUE,100
The Spectacles,6167,Secondary,Leeming Senior High School,TRUE,13590.26848,13590,Leeming Senior High School (approx ~13590 m),,,,TRUE,100
The Vines,6069,Primary,Morley Primary School,TRUE,14880.76925,14881,Morley Primary School (approx ~14881 m),,,,TRUE,82.03416214
The Vines,6069,Secondary,John Forrest Secondary College,TRUE,15994.95179,15995,John Forrest Secondary College (approx ~15995 m),,,,TRUE,82.03416214
Thornlie,6108,Primary,Curtin PS,TRUE,5385.531628,5386,"Curtin PS, Manning PS (approx ~5386 m)","R20 (42.1%), R40 (5.0%), R30 (2.4%), R60 (2.1%), R100 (2.1%), R80 (0.6%)",R20,42.1,TRUE,17.75772839
Thornlie,6108,Primary,Manning PS,TRUE,5385.531628,5386,"Curtin PS, Manning PS (approx ~5386 m)","R20 (42.1%), R40 (5.0%), R30 (2.4%), R60 (2.1%), R100 (2.1%), R80 (0.6%)",R20,42.1,TRUE,17.75772839
Thornlie,6108,Secondary,Willeton Senior High School,TRUE,2401.642783,2402,Willeton Senior High School (approx ~2402 m),"R20 (42.1%), R40 (5.0%), R30 (2.4%), R60 (2.1%), R100 (2.1%), R80 (0.6%)",R20,42.1,TRUE,17.75772839
Treeby,6164,Primary,Manning Primary School,TRUE,8429.241059,8429,Manning Primary School (approx ~8429 m),"R40 (2.3%), R25 (1.5%), R30 (1.1%), R80 (0.2%), R60 (0.2%)",R40,2.3,TRUE,83.59635624
Treeby,6164,Secondary,Leeming Senior High School,TRUE,3057.091979,3057,Leeming Senior High School (approx ~3057 m),"R40 (2.3%), R25 (1.5%), R30 (1.1%), R80 (0.2%), R60 (0.2%)",R40,2.3,TRUE,83.59635624
Trigg,6029,Primary,Balcatta PS,TRUE,3352.515173,3353,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~3353 m)",R20 (12.0%),R20,12,TRUE,62.68117237
Trigg,6029,Primary,Osborne PS,TRUE,3352.515173,3353,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~3353 m)",R20 (12.0%),R20,12,TRUE,62.68117237
Trigg,6029,Primary,West Balcatta PS,TRUE,3352.515173,3353,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~3353 m)",R20 (12.0%),R20,12,TRUE,62.68117237
Trigg,6029,Secondary,Carine SHS,FALSE,,,"Churchlands SHS, Carine SHS",R20 (12.0%),R20,12,TRUE,62.68117237
Trigg,6029,Secondary,Carine Senior High School,FALSE,,,Carine Senior High School,R20 (12.0%),R20,12,TRUE,62.68117237
Trigg,6029,Secondary,Churchlands SHS,FALSE,,,"Churchlands SHS, Carine SHS",R20 (12.0%),R20,12,TRUE,62.68117237
Tuart Hill,6060,Primary,Nollamara PS,FALSE,,,"Tuart Hill PS, Nollamara PS","R40 (17.8%), R-AC0 (1.2%)",R40,17.8,FALSE,0
Tuart Hill,6060,Primary,Nollamara Primary School,FALSE,,,Nollamara Primary School,"R40 (17.8%), R-AC0 (1.2%)",R40,17.8,FALSE,0
Tuart Hill,6060,Primary,Osborne PS,FALSE,,,"Tuart Hill PS, Osborne PS","R40 (17.8%), R-AC0 (1.2%)",R40,17.8,FALSE,0
Tuart Hill,6060,Primary,Osborne Primary School,FALSE,,,Osborne Primary School,"R40 (17.8%), R-AC0 (1.2%)",R40,17.8,FALSE,0
Tuart Hill,6060,Primary,Tuart Hill PS,FALSE,,,"Tuart Hill PS, Osborne PS","R40 (17.8%), R-AC0 (1.2%)",R40,17.8,FALSE,0
Tuart Hill,6060,Primary,Tuart Hill PS,FALSE,,,"Tuart Hill PS, Nollamara PS","R40 (17.8%), R-AC0 (1.2%)",R40,17.8,FALSE,0
Tuart Hill,6060,Primary,Tuart Hill Primary School,FALSE,,,Tuart Hill Primary School,"R40 (17.8%), R-AC0 (1.2%)",R40,17.8,FALSE,0
Tuart Hill,6060,Secondary,Bob Hawke College,FALSE,,,"Bob Hawke College, Dianella Secondary College","R40 (17.8%), R-AC0 (1.2%)",R40,17.8,FALSE,0
Tuart Hill,6060,Secondary,Dianella Secondary College,FALSE,,,"Bob Hawke College, Dianella Secondary College","R40 (17.8%), R-AC0 (1.2%)",R40,17.8,FALSE,0
Upper Swan,6069,Primary,Morley Primary School,TRUE,14178.60757,14179,Morley Primary School (approx ~14179 m),,,,TRUE,53.51895684
Upper Swan,6069,Secondary,John Forrest Secondary College,TRUE,14363.55063,14364,John Forrest Secondary College (approx ~14364 m),,,,TRUE,53.51895684
Victoria Park,6100,Primary,East Victoria Park Primary School,FALSE,,,East Victoria Park Primary School,"R30 (24.1%), R60 (14.5%), R40 (7.9%), R80 (2.5%), R-AC0 (0.5%)",R30,24.1,FALSE,0
Victoria Park,6100,Primary,Kensington Primary School,FALSE,,,Kensington Primary School,"R30 (24.1%), R60 (14.5%), R40 (7.9%), R80 (2.5%), R-AC0 (0.5%)",R30,24.1,FALSE,0
Victoria Park,6100,Primary,Lathlain Primary School,FALSE,,,Lathlain Primary School,"R30 (24.1%), R60 (14.5%), R40 (7.9%), R80 (2.5%), R-AC0 (0.5%)",R30,24.1,FALSE,0
Victoria Park,6100,Primary,Millen Primary School,FALSE,,,Millen Primary School,"R30 (24.1%), R60 (14.5%), R40 (7.9%), R80 (2.5%), R-AC0 (0.5%)",R30,24.1,FALSE,0
Victoria Park,6100,Primary,Victoria Park Primary School,FALSE,,,Victoria Park Primary School,"R30 (24.1%), R60 (14.5%), R40 (7.9%), R80 (2.5%), R-AC0 (0.5%)",R30,24.1,FALSE,0
Victoria Park,6100,Secondary,Bob Hawke College,TRUE,406.3116308,406,Bob Hawke College (approx ~406 m),"R30 (24.1%), R60 (14.5%), R40 (7.9%), R80 (2.5%), R-AC0 (0.5%)",R30,24.1,FALSE,0
Viveash,6056,Primary,Bayswater Primary School,TRUE,7239.870528,7240,Bayswater Primary School (approx ~7240 m),"R15 (4.6%), R20 (4.3%), R20/35 (3.5%), R60 (2.3%), R40 (0.2%)",R15,4.6,TRUE,55.7747504
Viveash,6056,Secondary,John Forrest Secondary College,TRUE,5078.000311,5078,John Forrest Secondary College (approx ~5078 m),"R15 (4.6%), R20 (4.3%), R20/35 (3.5%), R60 (2.3%), R40 (0.2%)",R15,4.6,TRUE,55.7747504
Walliston,6076,Primary,Lathlain Primary School,TRUE,12192.15712,12192,Lathlain Primary School (approx ~12192 m),,,,TRUE,99.87872958
Walliston,6076,Secondary,John Forrest Secondary College,TRUE,13611.7752,13612,John Forrest Secondary College (approx ~13612 m),,,,TRUE,99.87872958
Wandi,6167,Primary,Manning Primary School,TRUE,16430.70217,16431,Manning Primary School (approx ~16431 m),"R5 (0.2%), R12.5 (0.1%)",R5,0.2,TRUE,96.12552046
Wandi,6167,Secondary,Leeming Senior High School,TRUE,10350.04372,10350,Leeming Senior High School (approx ~10350 m),"R5 (0.2%), R12.5 (0.1%)",R5,0.2,TRUE,96.12552046
Wangara,6065,Primary,Dianella Heights Primary School,TRUE,7627.665938,7628,Dianella Heights Primary School (approx ~7628 m),,,,TRUE,14.04684711
Wangara,6065,Secondary,Carine Senior High School,TRUE,4706.552941,4707,Carine Senior High School (approx ~4707 m),,,,TRUE,14.04684711
Wanneroo,6065,Primary,Dianella Heights Primary School,TRUE,8913.933315,8914,Dianella Heights Primary School (approx ~8914 m),"R20 (8.3%), R20/40 (4.2%), R2 (3.4%), R15 (0.8%), R20/60 (0.5%), R40 (0.3%), R30 (0.2%), R5 (0.1%), R60 (0.1%), R2.5 (0.0%)",R20,8.3,TRUE,67.5991618
Wanneroo,6065,Secondary,Duncraig Senior High School,TRUE,4465.660766,4466,Duncraig Senior High School (approx ~4466 m),"R20 (8.3%), R20/40 (4.2%), R2 (3.4%), R15 (0.8%), R20/60 (0.5%), R40 (0.3%), R30 (0.2%), R5 (0.1%), R60 (0.1%), R2.5 (0.0%)",R20,8.3,TRUE,67.5991618
Warwick,6024,Primary,Nollamara Primary School,TRUE,4029.448735,4029,Nollamara Primary School (approx ~4029 m),,,,TRUE,33.64529413
Warwick,6024,Secondary,Carine Senior High School,FALSE,,,Carine Senior High School,,,,TRUE,33.64529413
Waterford,6152,Primary,Curtin PS,FALSE,,,"Curtin PS, Manning PS","R20 (20.8%), R60 (2.5%), R100 (0.6%), R80 (0.2%)",R20,20.8,TRUE,28.28852973
Waterford,6152,Primary,Curtin Primary School,FALSE,,,Curtin Primary School,"R20 (20.8%), R60 (2.5%), R100 (0.6%), R80 (0.2%)",R20,20.8,TRUE,28.28852973
Waterford,6152,Primary,Manning PS,FALSE,,,"Curtin PS, Manning PS","R20 (20.8%), R60 (2.5%), R100 (0.6%), R80 (0.2%)",R20,20.8,TRUE,28.28852973
Waterford,6152,Primary,Manning Primary School,FALSE,,,Manning Primary School,"R20 (20.8%), R60 (2.5%), R100 (0.6%), R80 (0.2%)",R20,20.8,TRUE,28.28852973
Waterford,6152,Secondary,Como Secondary College,FALSE,,,Como Secondary College,"R20 (20.8%), R60 (2.5%), R100 (0.6%), R80 (0.2%)",R20,20.8,TRUE,28.28852973
Watermans Bay,6020,Primary,Balcatta PS,TRUE,4014.176612,4014,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~4014 m)",R20 (15.5%),R20,15.5,TRUE,59.8614934
Watermans Bay,6020,Primary,Osborne PS,TRUE,4014.176612,4014,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~4014 m)",R20 (15.5%),R20,15.5,TRUE,59.8614934
Watermans Bay,6020,Primary,West Balcatta PS,TRUE,4014.176612,4014,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~4014 m)",R20 (15.5%),R20,15.5,TRUE,59.8614934
Watermans Bay,6020,Secondary,Carine Senior High School,FALSE,,,Carine Senior High School,R20 (15.5%),R20,15.5,TRUE,59.8614934
Wattle Grove,6107,Primary,Lathlain Primary School,TRUE,4247.225499,4247,Lathlain Primary School (approx ~4247 m),,,,TRUE,82.12680877
Wattle Grove,6107,Secondary,Como Secondary College,TRUE,5482.934176,5483,Como Secondary College (approx ~5483 m),,,,TRUE,82.12680877
Wattleup,6166,Primary,Manning Primary School,TRUE,14251.73506,14252,Manning Primary School (approx ~14252 m),,,,TRUE,69.63088848
Wattleup,6166,Secondary,Melville Senior High School,TRUE,8150.212212,8150,Melville Senior High School (approx ~8150 m),,,,TRUE,69.63088848
Wellard,6170,Secondary,Leeming Senior High School,TRUE,18398.55989,18399,Leeming Senior High School (approx ~18399 m),,,,TRUE,82.27945984
Welshpool,6106,Primary,Carlisle Primary School,FALSE,,,Carlisle Primary School,,,,TRUE,8.431420972
Welshpool,6106,Primary,East Victoria Park Primary School,FALSE,,,East Victoria Park Primary School,,,,TRUE,8.431420972
Welshpool,6106,Primary,Lathlain Primary School,FALSE,,,Lathlain Primary School,,,,TRUE,8.431420972
Welshpool,6106,Secondary,Como Secondary College,TRUE,1312.640233,1313,Como Secondary College (approx ~1313 m),,,,TRUE,8.431420972
Wembley,6014,Primary,Osborne Primary School,TRUE,885.6994633,886,Osborne Primary School (approx ~886 m),"R20 (0.6%), R40 (0.5%), R40/60 (0.2%)",R20,0.6,FALSE,0
Wembley,6014,Secondary,Bob Hawke College,FALSE,,,"Shenton College, Bob Hawke College","R20 (0.6%), R40 (0.5%), R40/60 (0.2%)",R20,0.6,FALSE,0
Wembley,6014,Secondary,Bob Hawke College,FALSE,,,Bob Hawke College,"R20 (0.6%), R40 (0.5%), R40/60 (0.2%)",R20,0.6,FALSE,0
Wembley,6014,Secondary,Churchlands Senior High School,FALSE,,,Churchlands Senior High School,"R20 (0.6%), R40 (0.5%), R40/60 (0.2%)",R20,0.6,FALSE,0
